Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.2026-05-22 14:34:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:05:45 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:05:46 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:05:47 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:05:48 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:05:49 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:05:50 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:05:51 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:05:52 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:05:53 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:05:54 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:05:55 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:05:56 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:05:57 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:05:58 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:05:59 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:06:00 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:06:01 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:06:02 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:06:03 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:06:04 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:06:05 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:06:06 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:06:07 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:06:08 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:06:09 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:06:10 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:06:11 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:06:12 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:06:13 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:06:14 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:06:15 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:06:16 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:06:17 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:06:18 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:06:19 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:06:20 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:06:21 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:06:22 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:06:23 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:06:24 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:06:25 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:06:26 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:06:27 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:06:28 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:06:29 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:06:30 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:06:31 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:06:32 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:06:33 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:06:34 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:06:35 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:06:36 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:06:37 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:06:38 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:06:39 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:06:40 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:06:41 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:06:42 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:06:43 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:06:44 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:06:45 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:06:46 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:06:47 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:06:48 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:06:49 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:06:50 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:06:51 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:06:52 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:06:53 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:06:54 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:06:55 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:06:56 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:06:57 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:06:58 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:06:59 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:07:00 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:07:01 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:07:02 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:07:03 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:07:04 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:07:05 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:07:06 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:07:07 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:07:08 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:07:09 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:07:10 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:07:11 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:07:12 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:07:13 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:07:14 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:07:15 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:07:16 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:07:17 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:07:18 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:07:19 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:07:20 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:07:21 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:07:22 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:07:23 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:07:24 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:07:25 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:07:26 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:07:27 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:07:28 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:07:29 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:07:30 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:07:31 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:07:32 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:07:33 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:07:34 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:07:35 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:07:36 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:07:37 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:07:38 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:07:39 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:07:40 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:07:41 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:07:42 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:07:43 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:07:44 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:07:45 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:07:46 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:07:47 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:07:48 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:07:49 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:07:50 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:07:51 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:07:52 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:07:53 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:07:54 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:07:55 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:07:56 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:07:57 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:07:58 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:07:59 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:08:00 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:08:01 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:08:02 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:08:03 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:08:04 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:08:05 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:08:06 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:08:07 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:08:08 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:08:09 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:08:10 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:08:11 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:08:12 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:08:13 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:08:14 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:08:15 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:08:16 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:08:17 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:08:18 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:08:19 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:08:20 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:08:21 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:08:22 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:08:23 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:08:24 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:08:25 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:08:26 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:08:27 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:08:28 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:08:29 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:08:30 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:08:31 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:08:32 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:08:33 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:08:34 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:08:35 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:08:36 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:08:37 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:08:38 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:08:39 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:08:40 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:08:41 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:08:42 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:08:43 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:08:44 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:08:45 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:08:46 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 16:08:47 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:08:48 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:08:49 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:08:50 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:08:51 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:08:52 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:08:53 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:08:54 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:08:55 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:08:56 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:08:57 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:08:58 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 16:08:59 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:09:00 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:09:01 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:09:02 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:09:03 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:09:04 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:09:05 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:09:06 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:09:07 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:09:08 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:09:09 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:09:10 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:09:11 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:09:12 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:09:13 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:09:14 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:09:15 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:09:16 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:09:17 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:09:18 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:09:19 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:09:20 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:09:21 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 16:09:22 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:09:23 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:09:24 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:09:25 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:09:26 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:09:27 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 16:09:28 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:09:29 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 16:09:30 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:09:31 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:09:32 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 16:09:33 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:09:34 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:09:35 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 16:09:36 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:09:37 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:09:38 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:09:39 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:09:40 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 16:09:41 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:09:42 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:09:43 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:09:44 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:09:45 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:09:46 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 16:09:47 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 16:09:48 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:09:49 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 16:09:50 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 16:09:51 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:09:52 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 16:09:53 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 16:09:54 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 16:09:55 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 16:09:56 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:09:57 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 16:09:58 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 16:09:59 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 16:10:00 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:10:01 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 16:10:02 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 16:10:03 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 16:10:04 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 16:10:05 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 16:10:06 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 16:10:07 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 16:10:08 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 16:10:09 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 16:10:10 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 16:10:11 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 16:10:12 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 16:10:13 | Device: pump_01 | Temp: 66 | Temperature normal
